아파트명,계약일,건축년도,전용면적,거래금액,층,동,거래유형,계약해지여부,계약해지사유발생일,등기일자,권리구분,매수자,매도자,중개사소재지,시군구코드,법정동,거래구분,date_id,신규거래
서초삼성래미안,2024-08-02,2001.0,121.66,"232,000",9,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-21,기존
한강,2024-08-10,1989.0,84.53,"250,000",2,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-21,기존
서초삼성래미안,2024-08-07,2001.0,121.66,"230,000",11,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-21,기존
서초그랑자이,2024-08-08,2021.0,119.41,"420,000",4,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-21,기존
반포미도,2024-08-06,1987.0,84.96,"274,000",14,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-21,기존
엘에이치서초5단지(토지임대부아파트),2024-08-10,2013.0,84.99,"120,000",2,,중개거래,,,,,개인,개인,서울 서초구,서초구,우면동,실거래,2024-09-21,기존
삼풍아파트,2024-08-09,1988.0,79.47,"258,000",2,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-21,기존
서초더샵포레,2024-08-01,2014.0,84.81,"150,000",8,,중개거래,,,,,개인,개인,서울 서초구,서초구,내곡동,실거래,2024-09-21,기존
진흥아파트,2024-08-07,1979.0,160.46,"330,000",5,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-21,기존
반포르엘,2024-08-06,2022.0,121.6097,"420,000",3,,직거래,,,,,개인,개인,,서초구,잠원동,실거래,2024-09-21,기존
방배래미안타워,2024-08-06,2005.0,134.96,"170,000",3,,직거래,,,,,개인,개인,,서초구,방배동,실거래,2024-09-21,기존
방배아트e편한세상105,2024-08-01,2005.0,74.87,"140,000",4,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-21,기존
서초교대e편한세상,2024-08-05,2010.0,84.97,"182,000",13,,직거래,,,,,개인,개인,,서초구,서초동,실거래,2024-09-21,기존
롯데캐슬아르떼,2024-08-03,2013.0,147.7221,"285,000",2,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-21,기존
삼풍아파트,2024-08-03,1988.0,163.81,"410,000",13,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-21,기존
서초한빛삼성,2024-08-01,1999.0,110.59,"190,000",4,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-21,기존
서초래미안,2024-08-03,2003.0,126.31,"300,000",17,,중개거래,,,,,개인,개인,"서울 서초구, 서울 양천구",서초구,서초동,실거래,2024-09-21,기존
"마제스타시티(힐스테이트서리풀101,102동)",2024-08-01,2017.0,59.95,"196,000",22,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-21,기존
방배아이파크,2024-08-03,2006.0,125.58,"220,000",12,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-21,기존
반포힐스테이트,2024-08-02,2012.0,155.38,"480,000",8,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-21,기존
N-Suite(1513-2),2024-08-03,2004.0,112.35,"135,000",4,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-21,기존
서초센트럴IPARK,2024-08-01,2020.0,80.5154,"165,000",7,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-21,기존
신반포자이,2024-08-03,2018.0,84.92,"350,000",5,,중개거래,,,,,개인,개인,서울 서초구,서초구,잠원동,실거래,2024-09-21,기존
현대동궁아파트,2024-08-01,1991.0,82.35,"164,500",8,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-21,기존
서초프레스턴,2024-08-01,2005.0,244.42,"292,000",5,,중개거래,,,,,개인,개인,서울 강남구,서초구,서초동,실거래,2024-09-21,기존
진흥아파트,2024-08-05,1979.0,131.07,"292,000",11,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-21,기존
주공2,2024-08-29,1995.0,59.97,"100,000",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,대방동,실거래,2024-09-21,기존
갑을명가,2024-08-26,2006.0,81.6491,"73,700",9,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
해맑은,2024-08-20,2003.0,82.89,"50,000",3,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
극동(105),2024-08-30,1993.0,51.57,"89,000",5,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
상도두산위브,2024-08-22,2010.0,84.99,"133,000",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
흑석한강푸르지오,2024-08-23,2012.0,84.98,"160,000",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
우성1차,2024-08-25,1988.0,66.69,"75,000",1,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-21,기존
쌍용스윗닷홈,2024-08-30,2003.0,59.578,"89,900",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
쌍용스윗닷홈,2024-08-24,2003.0,59.578,"92,000",10,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
힐스테이트 상도 센트럴파크,2024-08-31,2012.0,84.7835,"146,000",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
사당우성3,2024-08-23,1993.0,108.08,"125,000",15,,중개거래,,,,,개인,개인,"서울 동작구, 서울 서초구",동작구,사당동,실거래,2024-09-21,기존
사당롯데캐슬골든포레,2024-08-24,2021.0,59.9908,"108,000",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
흑석한강푸르지오,2024-08-20,2012.0,84.91,"153,000",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
신동아리버파크,2024-08-14,2001.0,114.75,"118,000",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,노량진동,실거래,2024-09-21,기존
흑석한강푸르지오,2024-08-23,2012.0,84.98,"160,000",11,,중개거래,O,24.09.12,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
흑석한강센트레빌Ⅱ,2024-08-31,2012.0,84.99,"167,000",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
보라매e편한세상,2024-08-29,2010.0,59.98,"103,000",14,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-21,기존
대림아파트,2024-08-17,1995.0,84.89,"84,000",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
극동(105),2024-08-16,1993.0,84.32,"102,700",9,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
사당롯데캐슬골든포레,2024-08-25,2021.0,59.9908,"111,000",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
사당휴먼시아,2024-08-15,2009.0,84.73,"92,500",10,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
신동아4,2024-08-28,1993.0,59.89,"99,900",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
우성1차,2024-08-24,1988.0,127.02,"125,000",2,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-21,기존
상도역롯데캐슬파크엘,2024-08-30,2021.0,59.9818,"133,000",14,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
래미안상도3차,2024-08-26,2004.0,84.96,"133,000",15,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
삼성래미안2,2024-08-30,2003.0,59.886,"95,000",7,,중개거래,,,,,개인,개인,"서울 동작구, 서울 양천구",동작구,상도동,실거래,2024-09-21,기존
신동아4,2024-08-03,1993.0,59.89,"100,000",6,,중개거래,,,,,개인,개인,"서울 강남구, 서울 동작구",동작구,사당동,실거래,2024-09-21,기존
사당우성3,2024-08-24,1993.0,84.66,"114,000",2,,중개거래,,,,,개인,개인,"서울 강남구, 서울 동작구",동작구,사당동,실거래,2024-09-21,기존
신동아리버파크,2024-08-24,2001.0,84.88,"117,000",18,,중개거래,,,,,개인,개인,서울 동작구,동작구,노량진동,실거래,2024-09-21,기존
성원,2024-08-30,1994.0,84.32,"110,000",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,대방동,실거래,2024-09-21,기존
성원,2024-08-26,1994.0,84.32,"109,000",16,,중개거래,,,,,개인,개인,서울 동작구,동작구,대방동,실거래,2024-09-21,기존
삼성,2024-08-19,1999.0,84.86,"94,000",5,,중개거래,,,,,개인,개인,"서울 동작구, 서울 서초구",동작구,사당동,실거래,2024-09-21,기존
아크로리버하임,2024-08-23,2019.0,84.9108,"225,000",3,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
이수푸르지오더프레티움,2024-08-29,2021.0,51.9683,"123,000",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
롯데캐슬에듀포레,2024-08-30,2018.0,59.8718,"160,000",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
상도효성해링턴플레이스,2024-08-16,2016.0,84.9506,"132,000",26,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
상도동래미안1차,2024-08-31,2004.0,59.828,"100,000",10,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
삼성래미안2,2024-08-26,2003.0,59.886,"94,000",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
극동(105),2024-08-23,1993.0,59.25,"100,000",15,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
건영(103동-106동),2024-08-31,1997.0,114.96,"115,000",16,,중개거래,,,,,개인,개인,서울 동작구,동작구,노량진동,실거래,2024-09-21,기존
롯데낙천대,2024-08-14,2003.0,55.4561,"84,500",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-21,기존
삼성래미안,2024-08-24,2004.0,84.2261,"112,500",10,,중개거래,,,,,개인,개인,서울 동작구,동작구,본동,실거래,2024-09-21,기존
성원,2024-08-31,1994.0,84.32,"116,000",5,,중개거래,,,,,개인,개인,서울 동작구,동작구,대방동,실거래,2024-09-21,기존
사당롯데캐슬골든포레,2024-08-24,2021.0,59.9908,"110,000",7,,중개거래,,,,,개인,개인,"서울 관악구, 서울 서초구",동작구,사당동,실거래,2024-09-21,기존
삼성래미안2,2024-08-23,2003.0,59.886,"91,000",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
극동(105),2024-08-23,1993.0,119.5,"112,500",9,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
한강현대,2024-08-27,1988.0,66.225,"150,000",3,,중개거래,,,,,개인,개인,"서울 동작구, 서울 서초구",동작구,흑석동,실거래,2024-09-21,기존
보라매자이더포레스트,2024-08-16,2021.0,59.9365,"103,800",20,101,중개거래,,,24.09.06,,개인,개인,서울 영등포구,동작구,신대방동,실거래,2024-09-21,기존
래미안상도3차,2024-08-27,2004.0,114.97,"158,000",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
대림아파트,2024-08-15,1995.0,84.89,"79,700",15,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
힐스테이트 상도 프레스티지,2024-08-15,2013.0,84.884,"144,000",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
상도동삼호아파트,2024-08-26,1994.0,84.52,"83,300",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
명수대현대,2024-08-11,1988.0,112.29,"227,500",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
건영(103동-106동),2024-08-16,1997.0,84.94,"104,300",5,,중개거래,,,,,개인,개인,서울 동작구,동작구,노량진동,실거래,2024-09-21,기존
상도더샵2차,2024-08-21,2014.0,84.99,"124,500",4,,중개거래,,,,,개인,개인,"서울 관악구, 서울 동작구",동작구,상도동,실거래,2024-09-21,기존
한강현대,2024-08-12,1988.0,66.225,"144,000",3,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
보라매자이더포레스트,2024-08-16,2021.0,59.9459,"119,100",36,,중개거래,,,,,개인,개인,서울 마포구,동작구,신대방동,실거래,2024-09-21,기존
현대,2024-08-22,1996.0,84.57,"93,500",10,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-21,기존
상도동삼호아파트,2024-08-12,1994.0,114.63,"67,000",6,,중개거래,,,,,개인,개인,서울 강남구,동작구,상도동,실거래,2024-09-21,기존
이수푸르지오더프레티움,2024-08-16,2021.0,84.9243,"187,000",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-21,기존
롯데캐슬에듀포레,2024-08-23,2018.0,84.9912,"183,000",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
신동아,2024-08-29,1993.0,46.75,"69,500",3,,중개거래,,,,,개인,개인,서울 강남구,동작구,본동,실거래,2024-09-21,기존
아이파크,2024-08-13,2004.0,84.96,"113,500",13,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
래미안트윈파크,2024-08-25,2011.0,59.72,"149,500",7,,중개거래,,,,,개인,개인,서울 동작구,동작구,본동,실거래,2024-09-21,기존
흑석한강푸르지오,2024-08-11,2012.0,84.98,"161,000",12,,중개거래,,,,,개인,개인,"서울 동작구, 서울 성북구",동작구,흑석동,실거래,2024-09-21,기존
명수대현대,2024-08-27,1988.0,124.95,"218,000",5,,중개거래,,,,,개인,개인,"서울 동작구, 서울 서초구",동작구,흑석동,실거래,2024-09-21,기존
흑석한강센트레빌Ⅱ,2024-08-31,2012.0,84.99,"160,000",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
흑석동양아파트,2024-08-31,2003.0,84.991,"102,000",15,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
포스코더샵,2024-08-16,2007.0,132.735,"154,000",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
래미안트윈파크,2024-08-14,2011.0,84.76,"164,500",17,,중개거래,,,,,개인,개인,"서울 동작구, 서울 서초구",동작구,본동,실거래,2024-09-21,기존
상도역롯데캐슬파크엘,2024-08-13,2021.0,110.9878,"193,000",18,,중개거래,,,,,개인,개인,"서울 강동구, 서울 동작구",동작구,상도동,실거래,2024-09-21,기존
상도역롯데캐슬파크엘,2024-08-21,2021.0,84.9952,"151,500",1,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
건영(103동-106동),2024-08-14,1997.0,84.94,"100,800",17,,중개거래,,,,,개인,개인,서울 동작구,동작구,노량진동,실거래,2024-09-21,기존
상도동삼호아파트,2024-08-20,1994.0,84.52,"79,800",1,,중개거래,,,,,개인,개인,서울 관악구,동작구,상도동,실거래,2024-09-21,기존
신동아리버파크,2024-08-24,2001.0,59.67,"96,000",16,,중개거래,,,,,개인,개인,서울 동작구,동작구,노량진동,실거래,2024-09-21,기존
아이파크,2024-08-10,2004.0,84.96,"109,500",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
건영(103동-106동),2024-08-23,1997.0,84.94,"100,000",13,,중개거래,,,,,개인,개인,서울 동작구,동작구,노량진동,실거래,2024-09-21,기존
래미안상도3차,2024-08-15,2004.0,84.96,"125,000",5,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
상도효성해링턴플레이스,2024-08-08,2016.0,84.8136,"122,000",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
현대,2024-08-17,1996.0,84.57,"94,000",12,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-21,기존
힐스테이트 상도 센트럴파크,2024-08-30,2012.0,84.7835,"145,500",2,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
아크로리버하임,2024-08-14,2019.0,84.9184,"269,000",25,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-21,기존
현대,2024-08-08,1996.0,84.57,"94,400",17,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-21,기존
아이파크,2024-08-17,2004.0,84.96,"108,000",12,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
쌍용스윗닷홈,2024-08-24,2003.0,59.578,"92,000",10,,중개거래,O,24.09.13,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-21,기존
