아파트명,계약일,건축년도,전용면적,거래금액,층,동,거래유형,계약해지여부,계약해지사유발생일,등기일자,권리구분,매수자,매도자,중개사소재지,시군구코드,법정동,거래구분,date_id,신규거래
둔촌역아치스톤(101동),2024-09-06,2010.0,84.94,"93,000",5,,중개거래,,,,,개인,개인,서울 강동구,강동구,성내동,실거래,2024-09-28,nan
힐스테이트 강동 리버뷰,2024-09-06,2019.0,59.9958,"112,000",17,,중개거래,,,,,개인,개인,서울 성동구,강동구,암사동,실거래,2024-09-28,nan
대명사이버아파트,2024-09-02,2001.0,84.62,"64,000",5,,중개거래,,,,,개인,개인,서울 강동구,강동구,천호동,실거래,2024-09-28,nan
고덕롯데캐슬베네루체,2024-09-01,2019.0,59.981,"126,700",16,,중개거래,,,,,개인,개인,"서울 강동구, 서울 송파구",강동구,상일동,실거래,2024-09-28,nan
우정에쉐르(101동),2024-09-05,2004.0,84.24,"61,000",3,,중개거래,,,,,개인,개인,서울 강동구,강동구,천호동,실거래,2024-09-28,nan
에스케이허브진,2024-09-04,2004.0,33.71,"33,000",10,,중개거래,,,,,개인,개인,서울 강동구,강동구,성내동,실거래,2024-09-28,nan
닷컴힐즈,2024-09-03,2023.0,57.77,"74,000",11,,중개거래,,,,,개인,개인,서울 양천구,관악구,봉천동,실거래,2024-09-28,nan
코스모그린,2024-09-24,2012.0,12.21,"8,000",6,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
서울대입구삼성,2024-09-20,1999.0,59.78,"69,000",6,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
예성그랑펠리체,2024-09-07,2007.0,73.55,"88,000",3,,중개거래,,,,,개인,개인,서울 관악구,관악구,남현동,실거래,2024-09-28,nan
봉천동아,2024-09-11,2000.0,59.76,"68,500",8,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
G밸리마인드,2024-09-11,2021.0,14.96,"19,650",13,,중개거래,,,,,개인,개인,서울 영등포구,관악구,신림동,실거래,2024-09-28,nan
관악드림(동아),2024-09-05,2003.0,59.83,"79,300",10,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
관악푸르지오,2024-09-07,2004.0,84.75,"99,000",12,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
낙성대현대홈타운,2024-09-03,2002.0,114.919,"110,000",9,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
관악산휴먼시아2단지,2024-09-14,2008.0,84.97,"69,100",12,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
관악산휴먼시아2단지,2024-09-14,2008.0,59.99,"50,000",3,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
관악산휴먼시아2단지,2024-09-20,2008.0,84.97,"65,000",3,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
관악산휴먼시아2단지,2024-09-03,2008.0,84.97,"71,000",15,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
LIG대학마을(건영아파트3차),2024-09-07,1996.0,58.9,"55,500",6,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
관악파크푸르지오,2024-09-10,2014.0,59.98,"81,000",16,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
낙성대현대홈타운,2024-09-09,2002.0,114.919,"110,000",5,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
관악드림(동아),2024-09-19,2003.0,84.96,"93,000",9,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
코스모블루,2024-09-14,2012.0,14.25,"12,750",9,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
보라매갑을,2024-09-11,2003.0,55.91,"58,500",16,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
서울대입구아이원(1560-61),2024-09-13,2006.0,84.89,"93,000",13,,중개거래,,,,,개인,개인,서울 송파구,관악구,봉천동,실거래,2024-09-28,nan
현대(관악),2024-09-12,1992.0,116.72,"98,800",8,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
서울대입구아이원(1560-61),2024-09-10,2006.0,59.96,"80,000",13,104,중개거래,,,24.09.19,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
현대(관악),2024-09-07,1992.0,68.8,"69,000",1,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
벽산블루밍,2024-09-07,2005.0,59.99,"77,400",17,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
벽산타운II,2024-09-07,2003.0,57.36,"59,500",15,,중개거래,,,,,개인,개인,"경기 파주시, 서울 관악구",관악구,봉천동,실거래,2024-09-28,nan
동부,2024-09-09,1993.0,60.38,"73,500",2,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
관악드림(동아),2024-09-07,2003.0,84.96,"93,900",16,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
힐스테이트뉴포레,2024-09-05,2022.0,59.9986,"100,500",35,103,중개거래,,,24.09.09,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
관악산휴먼시아2단지,2024-09-04,2008.0,59.96,"59,000",16,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
동부,2024-09-02,1993.0,50.57,"61,800",12,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
힐스테이트뉴포레,2024-09-03,2022.0,59.9882,"112,000",16,,중개거래,,,,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
관악산휴먼시아1단지,2024-09-05,2008.0,84.97,"67,700",12,106,중개거래,,,24.09.05,,개인,개인,서울 관악구,관악구,신림동,실거래,2024-09-28,nan
현대(관악),2024-09-01,1992.0,105.84,"90,000",5,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
현대(관악),2024-09-01,1992.0,68.8,"78,000",7,,중개거래,,,,,개인,개인,서울 관악구,관악구,봉천동,실거래,2024-09-28,nan
방배신삼호,2024-09-06,1983.0,185.46,"355,000",7,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-28,nan
아크로리버파크,2024-09-20,2016.0,84.97,"400,000",18,,중개거래,,,,,개인,개인,서울 서초구,서초구,반포동,실거래,2024-09-28,nan
서리풀e편한세상,2024-09-12,2010.0,84.97,"230,000",12,,직거래,,,,,개인,개인,,서초구,방배동,실거래,2024-09-28,nan
서초삼성래미안,2024-09-05,2001.0,84.89,"190,500",3,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-28,nan
서초그랑자이,2024-09-21,2021.0,119.41,"425,000",22,,중개거래,,,,,개인,개인,"서울 강남구, 서울 서초구",서초구,서초동,실거래,2024-09-28,nan
대림서초리시온,2024-09-06,2003.0,49.92,"53,000",8,,중개거래,,,,,개인,개인,서울 서초구,서초구,서초동,실거래,2024-09-28,nan
신동아,2024-09-09,1981.0,139.74,"350,000",7,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-28,nan
방배1차현대홈타운,2024-09-01,1999.0,59.94,"165,000",5,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-28,nan
신동아,2024-09-07,1981.0,175.04,"400,000",11,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-28,nan
서초동삼성쉐르빌2,2024-09-05,2002.0,35.22,"27,500",3,,직거래,,,24.09.06,,개인,개인,,서초구,서초동,실거래,2024-09-28,nan
쌍용예가클래식,2024-09-04,2006.0,89.844,"175,000",4,,중개거래,,,,,개인,개인,서울 서초구,서초구,방배동,실거래,2024-09-28,nan
롯데낙천대,2024-09-03,2003.0,55.4561,"85,000",15,,중개거래,,,,,개인,개인,서울 영등포구,동작구,신대방동,실거래,2024-09-28,nan
사당자이,2024-09-21,1999.0,59.89,"80,000",5,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-28,nan
상도역롯데캐슬파크엘,2024-09-11,2021.0,59.9818,"137,000",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
아이파크,2024-09-02,2004.0,114.83,"121,000",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
쌍용스윗닷홈,2024-09-23,2003.0,84.954,"99,000",1,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
비전,2024-09-07,1992.0,122.52,"151,000",5,,중개거래,,,,,개인,개인,서울 동작구,동작구,대방동,실거래,2024-09-28,nan
상도두산위브,2024-09-07,2010.0,84.911,"125,000",3,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
흑석한강센트레빌Ⅱ,2024-09-23,2012.0,84.994,"160,000",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-28,nan
흑석동양아파트,2024-09-21,2003.0,84.991,"104,500",2,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-28,nan
포스코더샵,2024-09-05,2007.0,132.735,"154,000",5,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
현대,2024-09-06,1996.0,84.57,"93,500",4,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-28,nan
대림(169-8),2024-09-09,1990.0,84.91,"112,000",9,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-28,nan
아데나339,2024-09-23,2012.0,15.36,"12,800",3,,중개거래,,,,,개인,개인,서울 동작구,동작구,대방동,실거래,2024-09-28,nan
흑석동양아파트,2024-09-07,2003.0,84.991,"105,000",8,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-28,nan
흑석한강센트레빌,2024-09-20,2011.0,114.95,"150,000",2,104,직거래,,,24.09.23,,개인,개인,,동작구,흑석동,실거래,2024-09-28,nan
현대,2024-09-07,1996.0,84.57,"93,500",4,,중개거래,O,24.09.23,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-28,nan
삼성래미안2,2024-09-07,2003.0,84.796,"105,000",9,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
롯데캐슬,2024-09-09,2003.0,84.96,"115,000",9,,중개거래,,,,,개인,개인,"서울 동작구, 세종",동작구,사당동,실거래,2024-09-28,nan
흑석한강센트레빌,2024-09-20,2011.0,84.84,"184,000",8,,중개거래,,,,,개인,개인,"대전 서구, 서울 동작구",동작구,흑석동,실거래,2024-09-28,nan
롯데캐슬,2024-09-05,2003.0,84.96,"119,500",17,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-28,nan
신대방경남,2024-09-10,2003.0,78.19,"90,000",1,,직거래,,,,,개인,개인,,동작구,신대방동,실거래,2024-09-28,nan
청운아파트,2024-09-03,1994.0,61.7,"29,000",1,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
래미안상도3차,2024-09-10,2004.0,114.97,"156,500",14,,중개거래,,,,,개인,개인,"서울 관악구, 서울 동작구",동작구,상도동,실거래,2024-09-28,nan
힐스테이트 상도 센트럴파크,2024-09-12,2012.0,84.7954,"148,000",13,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
e편한세상상도노빌리티,2024-09-03,2018.0,84.9704,"165,000",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
흑석동양아파트,2024-09-07,2003.0,59.511,"93,500",10,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-28,nan
사당자이,2024-09-11,1999.0,84.49,"70,000",6,,직거래,,,,,개인,개인,,동작구,사당동,실거래,2024-09-28,nan
보라매삼성쉐르빌,2024-09-02,2003.0,120.59,"147,000",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-28,nan
경향렉스빌,2024-09-09,2002.0,84.5802,"83,000",3,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
대방동현대,2024-09-09,1994.0,84.96,"107,200",19,,중개거래,,,,,개인,개인,서울 동작구,동작구,대방동,실거래,2024-09-28,nan
두산위브트레지움2차,2024-09-03,2016.0,84.9736,"148,500",12,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
이수푸르지오더프레티움,2024-09-08,2021.0,84.9633,"190,000",4,103동,중개거래,,,24.09.23,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-28,nan
대림아파트,2024-09-06,1993.0,59.84,"98,000",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,대방동,실거래,2024-09-28,nan
사당자이,2024-09-04,1999.0,114.94,"120,000",2,,중개거래,,,,,개인,개인,서울 서초구,동작구,사당동,실거래,2024-09-28,nan
흑석한강푸르지오,2024-09-08,2012.0,84.98,"162,000",6,,중개거래,,,,,개인,개인,서울 동작구,동작구,흑석동,실거래,2024-09-28,nan
사당우성2,2024-09-07,1993.0,84.66,"124,000",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-28,nan
동작상떼빌,2024-09-07,2006.0,84.98,"91,000",19,,중개거래,,,,,개인,개인,서울 동작구,동작구,신대방동,실거래,2024-09-28,nan
대우유로카운티,2024-09-04,2003.0,142.129,"132,750",18,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
신동아5,2024-09-07,1998.0,114.68,"120,000",12,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-28,nan
힐스테이트 상도 센트럴파크,2024-09-05,2012.0,59.7754,"130,000",3,,중개거래,,,,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
두산위브트레지움,2024-09-07,2011.0,59.773,"129,000",19,,중개거래,,,,,개인,개인,서울 동작구,동작구,사당동,실거래,2024-09-28,nan
상도현대,2024-09-02,2003.0,59.72,"66,000",14,,중개거래,,,,,개인,개인,서울 관악구,동작구,상도동,실거래,2024-09-28,nan
메가스터디타워,2024-09-03,2015.0,16.01,"17,800",11,,중개거래,,,,,개인,개인,서울 동작구,동작구,노량진동,실거래,2024-09-28,nan
상도역롯데캐슬파크엘,2024-09-01,2021.0,59.9818,"137,000",10,105,중개거래,,,24.09.02,,개인,개인,서울 동작구,동작구,상도동,실거래,2024-09-28,nan
래미안상도3차,2024-09-09,2004.0,84.96,"140,000",5,,중개거래,,,,,개인,개인,"경기 시흥시, 서울 동작구",동작구,상도동,실거래,2024-09-28,nan
무지개,2024-09-03,1980.0,67.93,"60,800",2,,중개거래,,,,,개인,개인,서울 금천구,금천구,시흥동,실거래,2024-09-28,nan
중앙아파트,2024-09-05,1989.0,35.61,"22,900",3,,중개거래,,,,,법인,개인,서울 금천구,금천구,독산동,실거래,2024-09-28,nan
두산,2024-09-10,1998.0,59.84,"61,500",5,,중개거래,,,,,개인,개인,서울 금천구,금천구,가산동,실거래,2024-09-28,nan
두산,2024-09-09,1998.0,84.9,"67,700",12,,중개거래,,,,,개인,개인,서울 금천구,금천구,가산동,실거래,2024-09-28,nan
e편한세상독산더타워,2024-09-01,2019.0,59.8637,"71,700",32,,중개거래,,,,,개인,개인,서울 금천구,금천구,독산동,실거래,2024-09-28,nan
무지개,2024-09-10,1980.0,53.75,"46,500",2,,중개거래,,,,,개인,개인,"경기 광명시, 서울 금천구",금천구,시흥동,실거래,2024-09-28,nan
남서울힐스테이트,2024-09-19,2014.0,59.817,"76,500",20,,중개거래,,,,,개인,개인,서울 금천구,금천구,시흥동,실거래,2024-09-28,nan
벽산,2024-09-19,2000.0,84.99,"40,000",14,,직거래,,,,,개인,개인,,금천구,시흥동,실거래,2024-09-28,nan
금천롯데캐슬골드파크3차,2024-09-11,2018.0,59.9662,"85,100",22,305동,중개거래,,,24.09.24,,개인,개인,서울 금천구,금천구,독산동,실거래,2024-09-28,nan
두산,2024-09-07,1998.0,59.84,"60,500",9,,중개거래,,,,,개인,개인,"서울 구로구, 서울 금천구",금천구,가산동,실거래,2024-09-28,nan
두산,2024-09-06,1998.0,134.95,"86,000",7,105,중개거래,,,24.09.20,,개인,개인,서울 금천구,금천구,가산동,실거래,2024-09-28,nan
시흥(817-29),2024-09-12,1975.0,44.13,"27,000",1,,중개거래,,,,,개인,개인,서울 금천구,금천구,시흥동,실거래,2024-09-28,nan
벽산,2024-09-11,2000.0,84.99,"41,000",17,,직거래,,,,,개인,개인,,금천구,시흥동,실거래,2024-09-28,nan
무지개,2024-09-07,1980.0,53.75,"46,500",8,,중개거래,,,,,개인,개인,서울 금천구,금천구,시흥동,실거래,2024-09-28,nan
삼익,2024-09-07,1999.0,59.76,"44,700",14,,중개거래,,,,,개인,개인,서울 금천구,금천구,시흥동,실거래,2024-09-28,nan
금천롯데캐슬골드파크3차,2024-09-06,2018.0,59.9672,"92,000",42,,중개거래,,,,,개인,개인,서울 금천구,금천구,독산동,실거래,2024-09-28,nan
관악산벽산타운5,2024-09-06,2004.0,59.34,"44,400",6,,중개거래,O,24.09.16,,,개인,개인,서울 금천구,금천구,시흥동,실거래,2024-09-28,nan
독산주공14단지,2024-09-05,1990.0,44.89,"36,500",12,1403,직거래,,,24.09.05,,개인,개인,,금천구,독산동,실거래,2024-09-28,nan
금천현대,2024-09-02,2002.0,84.83,"69,000",7,,중개거래,,,,,개인,개인,서울 금천구,금천구,독산동,실거래,2024-09-28,nan
세진(1037-31),2024-09-03,2005.0,60.87,"38,000",3,,중개거래,,,,,개인,개인,서울 금천구,금천구,독산동,실거래,2024-09-28,nan
남서울건영2,2024-09-03,1989.0,41.34,"29,500",2,3,중개거래,,,24.09.09,,개인,개인,서울 금천구,금천구,시흥동,실거래,2024-09-28,nan
강변래미안,2024-09-11,2002.0,108.15,"149,000",7,,중개거래,,,,,개인,개인,"서울 서대문구, 서울 영등포구",영등포구,당산동,실거래,2024-09-28,nan
