확인날짜,전용면적,가격,동,층,총층수,방향,단지명,date_id,거래구분
2024-09-16,84(32평),18억2천,309동,고층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-14,84(32평),18억,327동,고층,22층,남향,고덕아르테온,2024-09-29,아파트
2024-09-14,84(32평),17억5천,313동,고층,32층,남향,고덕아르테온,2024-09-29,아파트
2024-09-13,84(32평),17억,311동,저층,15층,남향,고덕아르테온,2024-09-29,아파트
2024-09-13,84(32평),18억5천,302동,고층,25층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-11,84(32평),19억,313동,고층,32층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-11,84(32평),16억9천,303동,고층,31층,남향,고덕아르테온,2024-09-29,아파트
2024-09-10,84(32평),17억,313동,저층,32층,남동향,고덕아르테온,2024-09-29,아파트
2024-09-10,84(32평),18억5천,326동,중층,32층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-10,84(32평),16억9천,331동,저층,31층,남향,고덕아르테온,2024-09-29,아파트
2024-09-09,84(32평),17억5천,331동,저층,31층,남향,고덕아르테온,2024-09-29,아파트
2024-09-09,84(32평),20억,339동,중층,34층,남향,고덕아르테온,2024-09-29,아파트
2024-09-09,84(32평),18억,305동,고층,15층,남향,고덕아르테온,2024-09-29,아파트
2024-09-06,84(32평),18억5천,319동,고층,13층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-06,84(32평),18억,306동,고층,13층,남서향,고덕아르테온,2024-09-29,아파트
2024-09-05,84(32평),20억,316동,중층,32층,남향,고덕아르테온,2024-09-29,아파트
2024-09-04,84(32평),18억,309동,고층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-09-04,84(32평),18억,302동,중층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-08-31,84(32평),18억5천,304동,고층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-08-29,84(32평),17억,311동,고층,15층,남향,고덕아르테온,2024-09-29,아파트
2024-08-26,84(32평),17억9천,335동,고층,21층,남서향,고덕아르테온,2024-09-29,아파트
2024-08-24,84(32평),18억,304동,고층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-08-24,84(32평),17억3천,312동,저층,25층,남향,고덕아르테온,2024-09-29,아파트
2024-08-23,84(32평),17억5천,306동,고층,13층,남향,고덕아르테온,2024-09-29,아파트
2024-09-21,84(32평),12억8천,107동,14층,22층,남서향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-21,84(32평),12억6천,107동,고층,22층,남동향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-21,84(32평),11억7천,110동,3층,23층,남향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-21,84(32평),12억7천,107동,10층,22층,남서향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-21,84(32평),12억6천,118동,13층,23층,남동향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-20,84(32평),13억,116동,3층,21층,남동향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-20,84(32평),13억5천,107동,5층,22층,남서향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-20,84(32평),12억7천,107동,11층,22층,남서향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-20,84(32평),12억8천,109동,10층,16층,동향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-19,84(32평),13억8천,106동,16층,23층,남서향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-19,84(32평),12억8천,121동,3층,18층,남서향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-19,84(32평),13억2천,111동,20층,23층,남동향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-19,84(32평),12억8천,107동,14층,22층,남동향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-14,84(32평),13억,104동,16층,21층,남동향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-13,84(32평),13억,104동,16층,21층,남서향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-12,84(32평),13억,117동,20층,23층,남동향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-05,84(32평),13억,107동,4층,22층,남동향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-04,84(32평),13억,112동,7층,23층,남서향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-02,84(32평),13억,110동,저층,23층,남서향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-08-31,84(32평),12억5천,107동,2층,22층,남동향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-08-29,84(32평),13억,118동,14층,23층,남동향,녹번역e편한세상캐슬,2024-09-29,아파트
2024-09-21,84(32평),20억,107동,고층,25층,남향,더클래시,2024-09-29,분양권
2024-09-21,84(32평),19억,108동,고층,25층,남서향,더클래시,2024-09-29,분양권
2024-09-20,84(32평),20억,103동,고층,25층,남향,더클래시,2024-09-29,분양권
2024-09-20,84(32평),21억,104동,중층,25층,남서향,더클래시,2024-09-29,분양권
2024-09-20,84(32평),19억,107동,고층,25층,남향,더클래시,2024-09-29,분양권
2024-09-19,84(32평),21억,104동,저층,25층,남동향,더클래시,2024-09-29,분양권
2024-09-13,84(32평),19억,107동,고층,25층,남서향,더클래시,2024-09-29,분양권
2024-09-12,84(32평),21억,107동,고층,25층,남서향,더클래시,2024-09-29,분양권
2024-09-12,84(32평),20억,104동,고층,25층,남서향,더클래시,2024-09-29,분양권
2024-09-11,84(32평),20억,107동,중층,25층,남서향,더클래시,2024-09-29,분양권
2024-09-07,84(32평),19억,104동,고층,25층,남서향,더클래시,2024-09-29,분양권
2024-09-06,84(32평),20억,107동,고층,25층,남서향,더클래시,2024-09-29,분양권
2024-09-03,84(32평),20억,107동,저층,25층,남향,더클래시,2024-09-29,분양권
2024-09-03,84(32평),20억,108동,고층,25층,남향,더클래시,2024-09-29,분양권
2024-08-29,84(32평),20억,107동,중층,25층,남서향,더클래시,2024-09-29,분양권
2024-08-29,84(32평),20억,107동,고층,25층,남향,더클래시,2024-09-29,분양권
2024-09-21,84(32평),23억5천,415동,11층,35층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),25억5천,304동,16층,34층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),24억,123동,15층,27층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),25억,124동,13층,22층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),26억,117동,22층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),25억,421동,20층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),25억5천,310동,29층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),24억,124동,고층,22층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),23억5천,303동,중층,34층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),24억,302동,고층,34층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),25억,424동,중층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),24억,202동,고층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),25억,124동,중층,22층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),24억,202동,15층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),24억,417동,15층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),24억,109동,고층,30층,남서향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),23억4천,311동,고층,30층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),23억5천,304동,중층,34층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),25억5천,311동,21층,30층,동향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),24억,109동,23층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),23억5천,119동,중층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),23억4천,119동,고층,35층,남서향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),24억,109동,20층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),24억5천,206동,고층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),22억5천,415동,저층,35층,남서향,올림픽파크포레온,2024-09-29,분양권
2024-09-21,84(32평),22억5천,415동,중층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),23억5천,415동,중층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),22억5천,415동,중층,35층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),24억,203동,중층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),23억5천,312동,저층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),23억5천,303동,중층,34층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),24억3천,203동,저층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),25억,406동,13층,35층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),23억5천,417동,중층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),28억5천,307동,중층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),24억5천,110동,고층,28층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),23억8천,310동,24층,30층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),24억,403동,25층,30층,동향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),23억8천,311동,22층,30층,동향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),23억5천,202동,저층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-20,84(32평),23억2천,310동,고층,30층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),24억,123동,중층,27층,남서향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),23억5천,303동,중층,34층,남서향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),24억,421동,고층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),25억5천,203동,고층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),24억8천,107동,6층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),23억6천,310동,고층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),24억5천,316동,고층,35층,동향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),26억,209동,고층,27층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),23억5천,310동,20층,30층,동향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),25억,303동,16층,34층,남서향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),24억,203동,19층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),25억5천,310동,24층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),24억,402동,22층,30층,동향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),25억,119동,고층,35층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),24억5천,203동,고층,30층,남서향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),25억,121동,고층,27층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),24억5천,110동,중층,28층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),23억4천,311동,저층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),23억7천,311동,고층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-19,84(32평),24억3천,110동,고층,28층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),26억,301동,14층,34층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),24억,123동,고층,27층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),23억5천,403동,고층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),24억,122동,13층,27층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),25억,310동,18층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),24억,402동,27층,30층,동향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),24억,304동,저층,34층,남서향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),23억8천,311동,고층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),24억,108동,고층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),23억7천,209동,고층,27층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),24억,202동,중층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),25억,403동,저층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),24억5천,109동,중층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),24억,304동,고층,34층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-13,84(32평),25억,109동,중층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-12,84(32평),24억,310동,중층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-12,84(32평),24억5천,421동,저층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-12,84(32평),24억,402동,고층,30층,동향,올림픽파크포레온,2024-09-29,분양권
2024-09-12,84(32평),23억8천,122동,19층,27층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-12,84(32평),23억9천,121동,21층,27층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-12,84(32평),23억3천,121동,고층,27층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-12,84(32평),23억5천,417동,저층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-12,84(32평),23억5천,117동,고층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-12,84(32평),24억5천,117동,고층,35층,동향,올림픽파크포레온,2024-09-29,분양권
2024-09-12,84(32평),24억,203동,저층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),23억9천,121동,23층,27층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),23억8천,121동,20층,27층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),24억,403동,23층,30층,동향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),24억,121동,고층,27층,동향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),23억8천,203동,중층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),25억,304동,중층,34층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),23억3천,312동,저층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),23억5천,310동,중층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),23억6천,421동,고층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),25억,417동,중층,35층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),23억5천,117동,중층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),23억8천,121동,고층,27층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),24억,421동,저층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),23억5천,415동,고층,35층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-11,84(32평),24억,311동,중층,30층,남서향,올림픽파크포레온,2024-09-29,분양권
2024-09-10,84(32평),23억5천,303동,고층,34층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-10,84(32평),22억5천,424동,중층,35층,남동향,올림픽파크포레온,2024-09-29,분양권
2024-09-10,84(32평),26억,310동,고층,30층,남향,올림픽파크포레온,2024-09-29,분양권
2024-09-10,84(32평),25억,419동,고층,30층,남향,올림픽파크포레온,2024-09-29,분양권
